Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Bin 18,Bin 19,Bin 20,Bin 21,Bin 22,Bin 23,Bin 24,Bin 25,Bin 26,Bin 27,Bin 28,Bin 29,Bin 30,Bin 31,Bin 32,Bin 33,Bin 34,Bin 35,Bin 36,Bin 37,Bin 38,Bin 39,Bin 40,Bin 41,Bin 42,Bin 43,Bin 44,Bin 45,Bin 46,Bin 47,Bin 48,Bin 49,Bin 50,Bin 51,Bin 52,Bin 53,Bin 54,Bin 55,Bin 56,Bin 57,Bin 58,Bin 59,Bin 60,Label
10.440494,19.526970,12.176052,11.506845,10.699120,8.656471,10.364083,11.592810,10.294218,19.534405,12.737759,17.854883,18.314795,14.185928,8.374384,10.893169,11.089573,17.930450,15.233263,18.242861,18.178606,16.160721,17.649769,16.992544,12.800671,12.766538,17.561478,15.824736,19.294369,19.982494,17.186529,16.236519,16.198843,17.686819,15.613109,13.350414,20.137260,18.639950,15.730007,16.674267,13.238487,15.632626,15.822007,12.148858,14.566849,16.474659,15.023218,13.628724,11.087149,9.598942,15.103278,13.522300,12.656640,10.314358,17.150845,7.166246,1.414213,6.940261,9.362011,13.252956,Normal
13.080038,17.550522,15.174616,10.290227,11.508439,9.115606,9.176500,5.207292,6.002955,17.168865,16.555807,16.909597,20.461998,15.909221,8.443043,10.570665,9.796910,15.890911,17.279684,15.156076,17.023363,18.953117,20.675997,17.030781,11.293732,13.452738,17.739639,14.965821,16.748510,20.383026,17.273504,17.069771,16.948853,17.767439,13.177923,16.401466,17.260700,20.719654,13.215601,12.551703,11.482455,16.460003,14.822903,14.948372,15.799470,11.698658,14.951668,11.553408,9.004815,9.236587,12.367410,13.240518,14.097226,12.820745,15.569166,7.490672,3.994192,8.744530,8.465718,12.672873,Normal
7.704526,16.871481,17.235050,12.232045,11.039637,8.001817,7.572337,6.155006,4.433868,17.524075,16.710144,16.164719,19.255796,13.899483,9.379698,10.157633,8.005088,14.985721,17.012608,14.077386,19.184286,20.666943,17.663284,11.834805,10.451036,14.088984,17.054512,13.827442,18.233124,21.121689,17.203753,17.487995,19.152950,14.901890,13.366779,15.318316,18.419930,19.389431,15.351559,15.697630,16.067543,17.475792,15.666916,14.084044,16.111961,14.358849,12.537371,15.815764,13.918390,9.905624,14.869989,14.390406,15.119833,10.662488,14.976395,8.236289,7.698814,10.153736,9.989090,12.415607,Normal
14.295947,19.129431,12.236015,8.849064,10.762256,8.396221,9.729478,9.071400,11.550186,18.163969,14.869472,19.846315,20.546907,12.960011,8.369996,10.985529,9.936066,17.990147,16.286381,15.923069,19.462399,21.506931,19.853144,19.520771,18.841145,14.758404,17.324560,15.982588,20.439133,21.004766,17.664715,20.403490,19.400135,16.051365,16.748629,14.849491,20.024536,19.885025,17.508461,13.644184,17.469070,17.418262,15.939088,13.502308,16.000811,21.306170,13.904253,13.848261,12.993603,9.565088,12.935179,12.049200,13.016725,11.662606,13.656410,12.125791,8.554730,9.785642,8.156365,7.419473,Normal
10.353792,17.473280,16.540758,9.970868,9.799779,6.024876,2.342787,0.000000,4.444130,19.630188,16.971443,15.515944,17.168526,9.616038,8.931482,8.494346,1.414213,15.128721,19.451036,16.219433,18.304886,19.449598,13.908642,10.715537,10.194433,11.183695,18.665361,15.115548,17.080265,18.491861,16.837822,18.499044,13.585686,10.092279,13.551040,14.718290,17.741545,16.900578,11.246525,11.921394,14.243149,18.413513,11.701395,14.504803,16.671247,9.244105,15.291960,12.385576,13.145031,15.969191,16.919348,14.086387,14.928753,11.641978,15.038813,7.490480,4.712713,9.058511,10.035749,14.279366,Normal
14.596038,17.390461,14.498593,10.166182,10.376204,9.974981,10.025889,8.965618,10.041498,19.008352,12.782652,19.966282,18.885984,20.040691,10.362076,9.226470,11.253448,17.381554,15.908929,19.131189,20.003691,19.462543,20.646732,18.413853,17.706230,12.855015,17.611248,14.067534,19.292959,22.018904,20.816933,19.548086,17.375801,19.315151,15.779676,14.160757,18.329414,20.474449,14.896978,14.577349,13.865026,18.056686,16.510382,12.409973,16.318796,15.942121,13.666471,13.696363,11.633873,10.234037,12.196010,14.408681,13.602993,9.103917,15.444011,9.064519,6.773058,9.589765,9.330976,10.795475,Normal
6.789680,16.784864,17.352465,11.578992,11.743897,8.046851,6.825488,0.000000,2.277240,19.999041,17.940977,15.769741,19.755352,13.352674,9.307768,9.835882,8.491586,16.710812,18.289618,15.088191,19.578705,20.957296,19.057716,11.471508,10.670013,12.691278,18.283478,17.883411,19.384323,21.830475,21.418777,21.378908,21.506836,16.990746,14.652556,18.229801,18.061707,20.587576,20.609612,19.530487,19.886375,19.895672,18.155397,14.373345,16.594604,15.277858,14.698132,12.156467,10.213457,16.190125,18.484810,14.149657,15.027563,12.228993,15.227573,11.743166,10.801971,9.555820,10.539733,12.522198,Normal
11.622020,19.659122,15.214323,9.137506,11.385118,8.299109,9.185824,7.382230,9.888971,19.029579,17.532570,19.039463,18.187944,13.079899,8.821308,8.920321,10.408003,17.738710,19.024244,17.024523,17.022858,17.265240,17.358595,18.141220,17.171162,14.092318,18.403553,16.391605,19.192627,19.286064,12.599525,16.701683,17.523096,17.938030,13.816908,17.429466,19.459408,14.491756,12.404702,16.997150,13.804216,16.196960,16.218573,12.400298,17.390942,15.071693,14.045536,9.486337,9.618698,9.608652,11.977485,14.561720,13.823902,12.465866,14.974543,6.696818,0.000000,8.242518,8.739484,11.868995,Normal
0.751263,16.799082,17.648119,9.920793,10.220925,7.269624,3.413180,0.000000,0.150034,18.989223,17.553116,13.215641,16.702253,10.971413,9.385120,9.658530,4.881317,14.643753,17.265383,15.035112,20.529114,21.643059,15.852723,10.246590,11.090628,12.168499,17.717216,15.766556,18.396748,20.293322,21.271751,21.368759,18.619904,10.613437,13.836226,15.002343,19.078724,20.541304,22.437569,20.762060,19.686174,19.192347,14.919869,12.527163,16.197063,19.375740,16.339823,14.953767,13.730897,16.442156,16.959246,12.562846,12.274704,10.448914,16.773357,13.278008,12.509258,10.482285,12.309638,13.292401,Normal
9.133425,18.622667,16.989876,9.569326,11.353560,8.473427,9.437713,6.647475,11.378989,19.114731,17.887739,13.368832,20.181126,14.502832,9.203009,9.902197,10.127867,18.105022,17.638920,14.784600,18.910715,18.287786,20.764040,18.561985,12.601654,12.738382,17.000982,14.237122,19.950342,19.513609,17.566280,17.106501,19.007572,17.021067,15.772836,14.401528,16.776911,19.084026,14.004004,14.308554,11.263268,17.468973,14.705103,12.015925,14.536636,15.033034,14.186114,12.684403,10.369994,8.797003,11.913431,12.708726,10.755624,9.807395,14.356664,8.749838,1.843297,5.604468,6.488567,7.389970,Normal
6.958375,19.269863,11.330739,11.364534,11.519002,8.133888,8.869972,7.508232,4.606052,19.731882,13.763079,20.448153,19.406467,13.018167,8.986759,9.689133,10.906466,16.730309,15.931280,18.993649,19.944031,19.452480,21.213989,19.461281,15.226366,12.590137,15.429246,13.191065,17.063583,20.563141,19.414606,19.127317,20.021479,18.704973,14.294344,11.393765,18.690937,20.010647,18.394173,16.725697,18.298206,18.872196,17.502535,14.062919,14.852649,18.279095,13.873659,13.973023,12.378466,14.072422,17.089012,15.115299,15.953943,10.630236,14.602433,13.263491,11.775586,11.163105,10.923283,12.542800,Normal
0.990075,17.485546,13.517717,11.038932,8.580808,8.951948,6.051309,0.000000,0.215174,17.530510,18.253056,14.011094,9.927137,9.145403,9.610682,9.317091,1.972547,11.867967,20.128326,13.477237,17.087456,15.298130,9.504856,9.681870,10.683159,7.016960,18.563202,13.277143,19.047165,17.503618,16.542324,15.808735,13.097879,8.797463,14.664309,14.319294,14.889143,18.734118,16.961636,16.808922,15.864477,15.318188,9.517799,14.406748,15.483928,11.838015,12.387230,11.405005,10.683044,12.734121,13.765138,9.615704,11.595922,10.230020,14.847731,9.530920,10.531114,10.114604,13.797955,4.102276,Normal
0.000000,14.723122,15.813799,9.824658,10.530077,8.078312,8.837246,1.671760,0.000000,10.279087,18.956194,11.750708,15.640908,11.097950,9.264211,11.079072,7.334013,8.236567,20.922575,13.951760,16.339037,15.866035,15.577709,10.943014,9.991755,10.574860,18.670254,15.251144,17.586336,19.120050,17.297291,15.824470,16.273685,11.323112,12.077411,18.003654,16.134989,18.409439,15.208843,13.547825,14.903287,15.041843,8.996244,15.004749,15.331648,11.210615,13.769829,13.429542,10.613572,8.769541,16.269188,7.707166,11.338530,12.054504,13.495964,9.792890,9.422606,9.900923,10.757132,3.946089,Normal
0.000000,12.374747,15.643094,8.958809,10.244727,8.173721,8.834951,1.852566,0.000000,8.746659,19.108612,11.262675,15.213470,11.232574,9.122053,11.362020,7.017962,7.126009,20.453804,13.018009,16.158031,17.008198,16.861341,11.142712,10.042459,9.975025,17.859993,16.081017,16.689800,19.654478,17.633835,15.906343,15.272988,11.009382,11.768323,19.304613,16.349686,17.455875,16.385193,14.356872,14.952717,14.430387,9.128307,16.182295,15.262329,11.470563,12.801828,12.544199,10.580646,8.387371,16.449926,7.461563,11.564386,11.612253,13.016117,8.644263,9.308033,9.595306,10.779286,3.891664,Normal
0.000000,11.016630,16.380871,9.910282,10.069782,7.677015,8.232994,1.661587,0.000000,8.839830,20.166611,11.614470,14.488475,10.316935,9.026056,11.048925,7.373003,7.021256,21.374380,12.799912,16.792669,15.957710,16.225807,10.969879,9.860342,9.874218,18.473108,15.908586,16.175867,19.460194,17.384529,15.983063,16.360697,11.170741,11.724819,19.026386,16.174358,17.441359,18.265373,16.330845,15.660640,15.504565,9.068113,16.042173,15.768547,12.291603,13.138488,13.858261,10.296100,8.401905,15.517822,7.747692,11.680596,11.475904,13.647730,10.410671,10.013974,9.559997,10.487264,4.012343,Normal
4.302105,12.954035,17.761826,9.088630,11.009296,7.944172,6.892378,0.000000,2.710355,8.574279,20.679379,13.050086,17.311176,11.540480,8.845223,10.034860,7.603647,4.706585,18.536545,14.081544,16.390196,18.311493,17.793690,10.525952,10.375282,6.971258,12.176758,17.606050,15.954494,20.763680,19.039080,17.586390,17.574944,9.522322,6.608406,17.311396,18.268490,18.003885,18.999912,17.121758,16.141294,15.532679,10.377056,9.406576,16.032400,15.927018,15.897697,14.097864,10.695826,12.222614,12.381083,5.853710,12.244590,9.894190,11.738661,13.273560,13.188649,10.557172,10.325358,13.559416,Normal
0.000000,12.476225,17.479866,8.333961,11.712898,8.407992,7.683634,0.000000,0.000000,9.053880,20.759176,12.469729,17.737362,11.989440,8.567658,10.446676,7.662242,5.014368,18.268955,14.724603,17.148632,17.858948,16.027084,10.873772,10.554811,6.630908,14.160156,17.536127,17.062204,21.243116,19.061522,16.901514,17.346115,9.428535,8.885180,17.978632,17.726328,17.403721,19.700069,18.059246,16.243864,15.675412,10.981567,10.420677,16.315136,15.336465,14.874759,14.047262,10.915239,12.478645,13.363789,7.602708,12.150486,9.490654,11.754957,13.278681,13.446800,10.200308,10.219744,13.195870,Normal
0.006370,14.494605,17.352478,8.127650,11.057621,8.567684,7.955340,0.000000,0.000000,9.604048,20.503773,12.261774,17.047447,12.103050,8.630205,10.192469,7.478250,4.958925,19.002525,14.495086,16.797638,18.006878,16.642414,10.481653,10.255256,6.633069,13.978747,18.156219,17.387585,20.574772,18.865585,17.184473,17.253056,9.251209,8.415184,18.574795,16.978846,17.559151,18.373137,17.718189,16.028538,15.386559,10.675476,10.741913,15.853593,12.902525,14.318966,13.384229,10.500576,12.284204,12.613334,7.939582,12.980636,9.770525,12.649481,13.992350,12.403069,10.265373,10.339397,13.049780,Normal
0.000000,13.136971,20.622143,10.105197,10.777052,9.255726,11.136090,2.077891,0.000000,8.349591,19.746696,15.544709,16.613514,16.403906,8.210749,9.561779,7.767348,2.403247,16.525026,16.793644,16.712679,19.671551,16.856010,11.891352,10.343771,6.844789,8.565167,18.752861,15.770844,20.662514,20.107471,17.978462,17.774675,11.526273,2.802198,15.168648,17.121737,15.738220,18.387859,19.425989,15.988318,16.374847,10.625688,5.732989,15.909760,14.393869,15.639085,12.622074,10.849989,12.444202,14.191021,5.968930,10.317756,11.774128,11.019995,12.650600,12.548544,9.937460,10.302387,12.594133,Normal
5.510251,8.828312,21.492685,9.611080,9.440802,7.482382,8.522843,1.414213,0.000000,6.694782,20.193077,14.039454,16.143520,10.872014,9.409277,8.954805,7.530309,5.386755,20.477524,13.919065,18.012241,18.004829,16.043331,9.115427,10.055788,9.607887,15.439321,18.534931,17.992582,21.866903,18.989729,18.120209,17.990316,10.757753,10.573576,17.519506,16.407595,18.417822,20.304749,17.248272,18.190434,17.097164,11.375853,13.512926,16.649281,11.950564,12.448533,15.249109,10.861944,13.540386,13.215593,10.361093,12.139029,12.798372,12.500416,10.614109,12.134675,10.181413,10.362724,13.058710,Normal
4.841976,13.528940,14.181238,11.588587,9.465778,2.666301,0.000000,0.000000,4.002132,17.458450,18.966171,12.864303,10.830639,8.667549,9.639665,6.536085,1.414213,12.394148,19.975864,13.241276,16.301893,18.710897,9.380077,10.547596,9.892326,8.015455,17.238302,13.806983,17.990578,20.853592,17.954695,15.290873,10.611749,8.094634,14.864177,15.461099,14.057198,17.853498,19.334673,18.063402,15.881854,13.886633,7.953809,15.361246,15.229856,11.930580,14.840270,14.563534,11.623326,13.245509,12.856174,11.102384,11.647542,9.784812,14.610531,14.358959,12.266998,9.399593,12.390305,11.423435,Normal
7.798892,19.744526,12.681568,12.973335,11.514530,8.260636,8.681286,10.884054,7.175272,20.791405,13.582945,20.153494,18.309484,12.399931,6.942312,8.559092,10.337609,17.869997,16.019907,21.588997,19.535458,19.710903,21.509018,21.274790,20.754833,14.003332,19.972370,16.357412,20.666298,21.136536,20.137848,21.296885,19.274933,19.138279,17.881351,15.245344,20.812977,17.090761,12.895383,12.697134,13.209291,19.139133,15.439859,13.689977,17.071098,16.547771,13.302375,9.063888,10.535762,10.134747,12.740057,13.035341,14.002023,8.882233,14.228697,4.556437,0.000000,8.111642,7.327760,7.326046,Normal
4.791268,14.355050,14.971054,11.253873,9.200213,3.098071,0.000000,0.000000,4.005750,17.371304,20.276384,13.606346,10.842197,8.451384,9.465497,6.596176,1.414213,11.449227,19.874994,13.061069,17.836096,17.711437,9.295089,9.125857,10.157773,7.647616,17.624874,14.300421,17.470066,21.218464,16.719921,15.437284,11.193171,8.357614,14.811902,16.493196,13.305777,18.112988,19.149017,17.281811,16.471035,12.624166,8.676298,15.678410,14.989853,11.158719,15.442150,14.549263,10.956965,12.832211,13.270546,10.478621,11.442198,10.470593,15.154242,14.393459,11.759162,9.692234,12.427475,10.581722,Normal
4.739619,15.239723,14.959558,11.673960,9.703435,3.491989,0.000000,0.000000,4.033216,17.874189,20.403492,13.769916,11.036842,8.892626,9.639360,7.059525,1.414213,11.827038,20.617989,14.068189,17.713867,18.368732,9.373122,10.043362,10.258995,7.761565,18.008726,14.476328,17.906548,20.964235,18.368311,17.338131,11.644834,8.071001,14.508064,16.352947,13.203675,18.993155,20.111450,18.188566,17.700579,13.070123,8.418243,15.851169,15.043721,11.048525,15.742778,14.739378,10.908793,12.934133,13.642934,10.721451,11.492779,10.677743,15.389767,13.461097,11.901464,9.142820,12.680336,10.638637,Normal
14.079977,18.636395,13.118793,9.438426,11.267250,8.573120,9.276353,6.888872,7.949842,18.852436,14.837850,19.241385,22.272964,17.625988,9.395347,10.056075,10.373184,16.919300,14.849705,17.969185,21.156645,22.982180,21.024918,19.261286,14.771868,11.463943,17.001104,14.541924,20.405220,21.018276,21.338476,20.301376,20.468307,16.708099,14.602986,13.718065,18.875118,21.121372,19.960320,19.953030,19.631910,19.775444,15.365264,11.448971,15.036858,19.802189,14.238955,14.766369,11.747934,9.417736,12.338689,12.516298,9.456203,8.559683,12.854406,12.133955,12.017938,11.647122,10.464569,8.381472,Normal
1.168737,19.942862,14.520930,9.761593,11.454357,8.130701,8.754709,1.495262,0.053337,17.526989,18.617437,16.229965,19.572161,12.918288,9.476677,10.476160,9.465312,15.364059,19.683147,14.376326,20.011980,20.822134,20.446461,12.623968,12.401705,13.932259,18.844868,13.188854,19.885275,20.958027,21.315943,20.930014,17.533285,19.201935,15.432308,12.227038,15.786960,20.583313,19.988197,20.302631,18.979593,17.998074,20.663288,12.810408,13.706968,17.778498,17.735025,13.571507,11.653621,13.320456,17.163193,13.585373,15.235353,11.384648,13.069048,13.176574,11.742558,11.513938,12.184512,12.479536,Normal
6.000556,20.714714,13.793112,8.957552,10.434723,7.508186,7.742197,6.041563,6.164649,22.362097,15.842812,17.589823,17.868210,11.123236,9.788092,10.199207,8.608802,15.968046,19.052952,18.154617,19.758541,20.033037,19.527481,11.731475,11.221932,13.339632,18.959337,15.591274,20.850061,19.648191,18.159992,20.655773,21.081551,19.356661,14.551254,13.417784,21.639051,19.951887,19.776255,17.136501,18.367323,20.389795,20.890783,12.738688,16.416243,19.113430,14.666422,13.169219,13.153809,15.767744,18.415514,14.505882,12.180970,9.101559,15.101183,12.211355,13.733150,11.786652,11.055953,12.026477,Normal
5.693335,19.265549,17.514530,8.908552,10.293280,7.297153,5.079236,0.000000,4.655782,18.159899,18.213676,14.404952,17.519794,10.678855,9.828857,9.991520,7.231005,14.716553,18.817863,14.483475,19.456232,20.655899,16.371750,10.761381,11.042440,12.225331,19.214045,14.542308,16.682873,19.611515,21.811993,20.064278,18.505856,12.027402,14.692936,14.789993,17.649643,17.522381,19.638292,18.024534,19.030050,20.051798,15.930920,13.262083,17.278355,20.106707,15.572513,13.268663,15.035107,19.236897,16.438391,13.003284,12.319374,10.486252,12.952761,13.811201,12.688538,9.493452,10.618160,11.640882,Normal
6.140194,19.014818,17.833296,11.873526,11.711617,9.789165,9.404881,9.268213,6.957681,20.602543,17.670465,16.770409,20.885746,14.727396,8.275064,7.910604,10.945079,17.302216,18.889879,15.576170,18.971279,21.147797,20.996857,19.221951,18.552841,12.741463,18.201851,15.766235,21.105133,20.450500,19.778940,20.081234,18.288721,18.624243,17.401320,13.708908,19.858679,19.996134,19.379845,18.314201,14.911075,17.973928,18.185978,12.688656,17.228394,17.802481,12.103312,13.529959,11.626875,9.132788,12.246457,13.919064,13.506795,12.718237,15.072797,11.976885,10.942768,9.140766,8.739691,11.666633,Normal
9.016349,20.359959,14.613104,8.368734,10.881671,8.572008,8.460798,8.849718,8.568796,19.579775,17.395477,17.290617,20.284037,14.408921,7.747728,7.347995,10.850376,17.229008,16.871437,16.326006,21.775940,19.690338,20.287741,20.348686,18.115372,13.134775,18.134584,15.135272,20.215124,20.759275,18.984245,20.669483,19.084026,17.386860,14.674433,15.045426,18.514172,19.274471,17.290739,14.529578,15.597305,17.803396,15.619301,13.890486,17.900011,14.512831,14.916353,13.576475,11.888237,10.361230,12.708363,12.443914,13.683804,12.180243,17.979181,8.691353,8.201578,9.517184,6.594209,5.997173,Normal
9.995853,17.041206,14.758617,11.152102,10.354411,7.831108,5.691710,4.242640,9.311657,17.893084,15.581360,18.977098,16.835876,11.221116,10.142523,9.647764,8.584185,15.145090,18.484919,15.070997,19.992020,20.637905,19.566977,9.895486,10.283814,13.913935,19.480719,16.082102,20.141602,21.104658,21.761597,20.777288,20.515078,18.744194,16.383060,15.643576,20.306597,20.625725,20.392834,19.483282,19.965944,20.819523,15.890742,12.502372,16.389452,19.261692,14.265821,12.645250,10.778111,10.646682,13.749712,13.993540,12.361124,10.178148,13.219997,11.784156,10.631380,10.303617,9.622765,12.076715,Normal
9.173161,17.599560,13.196994,9.733202,11.140551,8.404343,8.856326,7.782015,7.446750,19.602146,13.087914,18.435141,19.140192,13.257492,8.620872,9.409171,10.535261,18.409555,17.137436,14.308405,19.276995,21.156162,20.412487,17.084534,13.922478,12.774542,19.352652,15.682183,20.068068,21.104170,20.746292,19.742777,19.216318,16.095306,14.753235,14.031076,20.284079,20.647663,17.140835,14.351774,17.069569,17.459951,15.168243,12.902770,15.426353,18.121235,13.795832,13.596302,12.686737,9.783386,11.176363,14.287014,13.906245,9.422131,14.412919,10.886790,9.339278,10.540222,7.053794,8.080088,Normal
10.345639,18.103851,11.017584,10.750316,11.443366,8.563292,9.429360,7.220004,4.859867,19.536419,15.023407,18.931675,20.361311,14.720745,9.234176,11.114088,10.451819,18.017399,15.791961,19.981133,19.805397,20.036161,20.604465,17.490938,12.556435,11.334951,16.861057,17.343332,19.957752,21.229601,19.200249,19.815538,21.776794,18.430872,14.300984,14.045613,19.978100,21.407558,16.098213,14.993214,18.110708,19.749872,17.712542,14.616686,17.647631,17.537506,12.531280,14.458423,11.457628,11.175922,13.208417,14.268150,17.453014,12.663912,15.428866,10.564466,9.645674,10.178247,9.893253,10.828077,Normal
10.239183,19.446047,13.100074,10.571582,9.476629,7.101189,4.555604,0.000000,4.570014,18.623587,17.352041,16.398973,13.758473,10.744655,10.618753,11.463455,9.726212,15.843651,19.083744,15.018198,19.354546,20.367180,17.506153,11.330684,11.906792,12.607133,18.770763,16.934784,19.970829,19.710064,18.501083,20.461746,20.921257,17.891716,14.965813,16.004860,19.736933,20.203527,19.758394,17.538055,19.815830,19.896915,16.673895,14.747309,17.192211,18.484880,15.815753,11.546616,13.137037,13.593529,16.009064,14.697010,16.118715,11.163332,14.498367,12.208469,11.502902,12.608735,12.757887,11.908498,Normal
4.922268,20.649067,12.815321,9.471159,11.024758,8.451412,9.035854,8.048874,3.853882,21.290323,16.418703,19.220860,20.077221,14.537877,9.016562,9.810725,11.071451,17.166895,17.966965,15.444893,20.761463,19.776125,22.014496,20.514156,17.105658,12.541147,17.305334,15.996265,21.000267,20.616869,22.076233,20.834280,20.842194,18.300205,15.203928,11.832994,20.388550,20.117813,16.145363,15.134731,18.896658,20.138462,14.572621,15.414968,15.954828,19.861187,13.844807,16.595219,14.041087,8.805093,11.466223,14.513012,16.017820,10.407726,14.405353,11.843180,10.134996,10.773489,9.983955,10.387831,Normal
10.443618,18.072161,14.714840,8.883097,9.191999,10.129103,9.337949,10.081437,9.210630,18.824968,18.545824,15.382277,19.601238,20.067753,17.165325,10.173912,9.576473,18.423462,19.292164,15.327572,19.591782,19.969751,19.802494,20.333021,20.355350,14.531692,17.282001,16.692490,19.788353,19.905697,18.503338,18.765152,20.319012,18.582674,14.557064,16.327284,19.037218,19.002136,17.131622,15.092876,17.923733,19.301580,17.162529,13.674378,17.520035,17.803944,13.484941,13.385866,13.054707,10.776608,11.652617,13.189737,14.469397,12.509002,12.960442,12.078827,9.874601,11.131166,8.086898,8.401326,Normal
5.685433,19.069763,15.824913,9.227864,11.175264,8.329823,9.522264,2.889107,3.579080,19.722021,16.592167,15.259830,19.735149,12.581560,8.966600,11.503719,9.197421,17.932539,18.631458,14.388951,20.544205,19.955013,21.590700,17.221312,11.433800,13.603771,18.428871,17.193779,21.077698,19.806046,18.462143,19.794716,20.024710,21.344828,14.330681,15.412363,20.386284,18.474730,14.606709,13.057587,17.865143,19.701735,16.986740,14.454191,17.095543,11.398496,13.599028,11.858321,10.961879,9.000069,12.648577,14.362335,16.904510,13.385835,13.644709,6.773156,8.044453,9.619531,8.931572,10.740435,Normal
12.013946,18.860016,10.569532,8.521461,10.104174,8.747580,9.326884,5.049629,5.812600,20.347498,11.383419,20.991333,19.920076,17.063911,9.139587,11.244204,9.640463,16.479492,14.378456,20.017807,19.593224,19.542305,17.291178,15.560175,10.935615,12.586884,15.511423,14.505233,19.412907,18.565449,21.175220,16.606640,17.006964,18.537785,13.150570,12.153313,17.489782,19.153559,21.280455,18.338207,14.075877,18.074875,14.823036,14.989580,13.598240,16.372936,15.692692,11.606156,11.690686,10.252230,11.732895,15.036251,15.666912,10.482714,17.304714,10.794605,9.408581,9.989430,8.722462,11.772238,Normal
11.986725,18.359741,12.221688,8.066914,11.250588,9.134106,10.187705,6.857564,5.916604,18.598974,15.823496,19.022507,19.736988,15.966949,9.178702,10.853053,9.744028,17.612982,16.747877,19.028200,20.429996,21.259081,18.684654,18.017124,12.939414,13.563953,19.274284,14.489313,19.626713,19.881294,21.117022,20.023146,20.868193,18.663990,16.118446,13.762129,19.186951,21.075008,20.645460,19.471067,17.748528,22.034603,14.690224,14.329447,15.990469,20.206949,16.540632,11.083254,11.453691,17.230143,18.160265,13.866102,13.690083,9.787621,12.356848,12.054410,11.203567,9.540447,10.130656,11.831621,Normal
0.000000,12.549170,14.933494,10.442904,8.927488,3.802362,0.000000,0.000000,3.261894,9.708691,19.446724,13.113749,10.597893,8.111763,8.739138,1.732050,3.464968,5.391037,18.899380,14.018718,16.722490,18.246616,9.966245,10.979803,7.378023,0.981948,16.452457,15.699004,17.825581,22.061762,16.424294,13.811698,10.339308,7.491103,8.228116,19.115423,16.276115,19.793186,21.110508,16.107756,16.353794,11.331560,7.371912,15.466421,16.260506,17.003775,13.891937,13.075302,12.924913,14.450352,10.275588,10.250048,13.379389,12.196601,12.471038,13.169249,12.644984,10.859221,16.480400,4.814596,Normal
0.000000,13.058001,14.958015,10.909468,8.670250,4.173037,0.000000,0.000000,3.229028,9.577289,19.763807,14.066032,10.529450,7.817930,8.652592,2.076479,3.270272,5.378802,19.289692,14.232119,17.992367,18.619570,9.681943,10.983020,7.458671,0.958534,16.353659,15.737536,18.338566,22.158875,17.128696,14.166061,10.282569,7.650055,8.271076,19.116722,16.416870,20.501045,20.014526,16.242756,16.831045,11.851375,7.254529,15.446852,15.728790,16.472916,13.545036,13.488524,13.363567,14.323347,10.245483,10.257964,13.669694,12.380196,12.566442,13.257621,12.612782,10.971351,14.512140,4.642620,Normal
0.000000,13.710774,15.069537,10.880861,9.028478,4.015420,0.000000,0.000000,3.163556,10.519414,19.891121,13.625660,10.881637,8.026126,8.617373,2.558933,2.926318,5.586668,19.622303,13.733535,17.623005,18.464399,9.581370,10.841927,7.429536,3.541082,17.372906,15.564930,18.124046,21.816647,18.104506,14.572603,10.150994,7.460499,9.403374,18.813091,15.879892,20.656235,20.570587,16.900482,16.391968,11.859343,7.523036,15.185520,15.847452,14.770733,13.061594,13.835311,12.827486,13.860302,10.916220,9.977584,13.145931,13.261957,13.624703,12.628553,13.253206,11.145236,15.803056,4.619337,Normal
0.000000,14.707365,14.936247,10.740858,9.228143,3.569399,0.000000,0.000000,3.311058,10.604985,20.178635,13.445946,10.783023,8.020294,8.327710,2.464169,3.247641,5.793471,20.656694,14.318064,17.514410,18.681873,8.846879,11.090883,7.945239,3.490355,17.514357,15.374291,18.598164,21.440327,18.227385,14.701893,10.226960,7.511936,8.994617,18.926624,15.812922,19.808044,18.810219,16.426702,15.882896,11.567760,7.422108,15.576374,15.957440,14.064744,13.363305,12.785746,12.632678,14.160691,9.901472,10.009125,14.235436,14.142292,14.115980,12.377943,11.816420,10.871233,15.500938,6.933076,Normal
7.743676,18.533651,12.237882,12.203503,10.206223,9.990843,8.698646,11.668293,8.831545,20.689405,15.819222,20.118736,20.152929,19.471247,17.987577,18.099174,12.526012,16.179529,17.039997,18.343712,20.339359,21.139217,18.730803,19.621212,18.939379,15.816816,18.063011,15.847047,19.382378,21.042530,20.330675,18.693920,17.905844,15.666902,14.823986,15.772345,18.138632,19.244024,17.063850,12.873912,11.548619,10.021427,13.791254,12.620648,16.321615,18.107576,14.068791,12.947140,12.114140,9.821206,9.390936,8.606376,12.218188,10.761784,16.109026,11.714887,5.557825,0.000000,0.000000,0.000000,Normal
